METTL17,chr14,21457964
METTL18,chr1,169764061
METTL21A,chr2,208489696
METTL21B,chr12,58166382
METTL21EP,chr13,103532448
METTL22,chr16,8715526
METTL23,chr17,74722911
METTL24,chr6,110679475
METTL25,chr12,82752275
METTL3,chr14,21979457
METTL4,chr18,2571489
METTL5,chr2,170681353
METTL6,chr3,15469042
METTL7A,chr12,51318533
METTL7B,chr12,56075329
METTL8,chr2,172291312
MEX3A,chr1,156051789
MEX3B,chr15,82338484
MEX3C,chr18,48724051
MEX3D,chr19,1568057
MFAP1,chr15,44116951
MFAP2,chr1,17307173
MFAP3,chr5,153418518
MFAP3L,chr4,170947429
MFAP4,chr17,19290532
MFAP5,chr12,8815433
MFF,chr2,228192227
MFGE8,chr15,89456663
MFHAS1,chr8,8751131
MFI2,chr3,196756686
MFN2,chr1,12040237
MFNG,chr22,37882478
MFSD1,chr3,158519714
MFSD10,chr4,2935964
MFSD12,chr19,3557582
MFSD2A,chr1,40420783
MFSD3,chr8,145734551
MFSD4,chr1,205538111
MFSD5,chr12,53645875
MFSD6,chr2,191273080
MFSD6L,chr17,8702667
MFSD7,chr4,682973
MFSD8,chr4,128887139
MFSD9,chr2,103353337
MGA,chr15,41952609
MGAM,chr7,141695678
MGARP,chr4,140201492
MGAT1,chr5,180230048
MGAT2,chr14,50087488
MGAT3,chr22,39853324
MGAT4A,chr2,99347589
MGAT4B,chr5,179229875
MGAT5,chr2,135011829
MGAT5B,chr17,74864797
MGC27345,chr7,127947816
MGC27382,chr1,78695282
MGC45800,chr4,183065668
MGC45922,chr19,51320936
MGC72080,chr7,97601638
MGEA5,chr10,103578222
MGLL,chr3,127541725
MGME1,chr20,17949761
MGMT,chr10,131265453
MGP,chr12,15038853
MGRN1,chr16,4674824
MGST1,chr12,16500075
MGST2,chr4,140586921
MGST3,chr1,165600109
MIA,chr19,41281281
MIA2,chr14,39703124
MIA3,chr1,222841351
MIAT,chr22,27053445
MIB1,chr18,19321289
MIB2,chr1,1550794
MICAL1,chr6,109777190
MICAL2,chr11,12132122
MICAL3,chr22,18507325
MICALCL,chr11,12308446
MICALL1,chr22,38302154
MICALL2,chr7,1499109
MICU1,chr10,74385949
MICU2,chr13,22178355
MICU3,chr8,16884746
MID1,chrX,10588674
MID1IP1,chrX,38660684
MID2,chrX,107069083
MIDN,chr19,1248551
MIEF1,chr22,39898283
MIEF2,chr17,18163847
MIEN1,chr17,37886788
MIER1,chr1,67390577
MIER2,chr19,344791
MIER3,chr5,56247954
MIF,chr22,24236564
MIF4GD,chr17,73267311
MIIP,chr1,12079298
MIMT1,chr19,57352269
MINA,chr3,97691295
MINK1,chr17,4736634
MINOS1,chr1,19923470
MINPP1,chr10,89264222
MIOS,chr7,7606615
MIP,chr12,56848435
MIPEP,chr13,24463587
MIPOL1,chr14,37667117
MIR100HG,chr11,122073770
MIR101-1,chr1,65524191
MIR101-2,chr9,4850296
MIR106A,chrX,133304308
MIR106B,chr7,99691697
MIR10A,chr17,46657309
MIR10B,chr2,177015030
MIR1179,chr15,89151337
MIR1204,chr8,128808207
MIR1205,chr8,128972878
MIR1206,chr8,129021143
MIR1208,chr8,129162361
MIR122,chr18,56118305
MIR1224,chr3,183959192
MIR1227,chr19,2234148
MIR1228,chr12,57588286
MIR1229,chr5,179225346
MIR1234,chr8,145625559
MIR1237,chr11,64136073
MIR1238,chr19,10662797
MIR1247,chr14,102026759
MIR1249,chr22,45596900
MIR1253,chr17,2651476
MIR1257,chr20,60528718
MIR125B1,chr11,121970552
MIR125B2,chr21,17962556
MIR1265,chr10,14478574
MIR1272,chr15,65054714
MIR1275,chr6,33967828
MIR1276,chr15,86313809
MIR1277,chrX,117520356
MIR128-1,chr2,136422966
MIR128-2,chr3,35785967
MIR1281,chr22,41488516
MIR129-2,chr11,43602943
MIR1293,chr12,50627995
MIR1301,chr2,25551590
MIR130A,chr11,57408670
MIR1323,chr19,54175221
MIR134,chr14,101521023
MIR135B,chr1,205417526
MIR137HG,chr1,98515249
MIR144,chr17,27188636
MIR1470,chr19,15560358
MIR1471,chr2,232757008
MIR149,chr2,241395417
MIR152,chr17,46114613
MIR155HG,chr21,26934456
MIR15A,chr13,50623337
MIR16-2,chr3,160122532
MIR17HG,chr13,92000073
MIR181A1HG,chr1,198906558
MIR181B1,chr1,198828111
MIR181B2,chr9,127455988
MIR181C,chr19,13985512
MIR185,chr22,20020661
MIR186,chr1,71533399
MIR18B,chrX,133304141
MIR1908,chr11,61582712
MIR1909,chr19,1816237
MIR1914,chr20,62572897
MIR1915,chr10,21785570
MIR192,chr11,64658718
MIR193B,chr16,14397823
MIR194-2,chr11,64658911
MIR197,chr1,110141514
MIR1976,chr1,26881032
MIR199A2,chr1,172113784
MIR199B,chr9,131007109
MIR19B2,chrX,133303796
MIR200A,chr1,1103242
MIR200B,chr1,1102483
MIR202,chr10,135061124
MIR203,chr14,104583741
MIR204,chr9,73425000
MIR205,chr1,209605477
MIR20B,chrX,133303907
MIR21,chr17,57918626
MIR2116,chr15,59463461
MIR212,chr17,1953674
MIR214,chr1,172108047
MIR215,chr1,220291304
MIR218-1,chr4,20529897
MIR218-2,chr5,168195260
MIR219-2,chr9,131154993
MIR221,chrX,45605694
MIR2278,chr9,97572243
MIR22HG,chr17,1619566
MIR23A,chr19,13947473
MIR23B,chr9,97847489
MIR24-1,chr9,97848302
MIR25,chr7,99691266
MIR26B,chr2,219267368
MIR29B1,chr7,130562298
MIR300,chr14,101507699
MIR302B,chr4,113569713
MIR302C,chr4,113569586
MIR302D,chr4,113569227
MIR30B,chr8,135812850
MIR30C2,chr6,72086734
MIR32,chr9,111808578
MIR320A,chr8,22102556
MIR320C1,chr18,19263470
MIR323B,chr14,101522555
MIR324,chr17,7126698
MIR326,chr11,75046230
MIR328,chr16,67236298
MIR330,chr19,46142345
MIR331,chr12,95702195
MIR335,chr7,130135951
MIR33B,chr17,17717245
MIR340,chr5,179442397
MIR345,chr14,100774195
MIR346,chr10,88024545
MIR34A,chr1,9211836
MIR363,chrX,133303482
MIR365A,chr16,14403141
MIR365B,chr17,29902429
MIR369,chr14,101531934
MIR371A,chr19,54290928
MIR372,chr19,54291143
MIR373,chr19,54291958
MIR376A1,chr14,101507118
MIR376C,chr14,101506026
MIR377,chr14,101528386
MIR382,chr14,101520642
MIR383,chr8,14711019
MIR411,chr14,101489661
MIR423,chr17,28444096
MIR4458HG,chr5,8463209
MIR448,chrX,114058016
MIR450A1,chrX,133674461
MIR450A2,chrX,133674637
MIR454,chr17,57215233
MIR4697HG,chr11,133771635
MIR486,chr8,41518026
MIR488,chr1,176998581
MIR490,chr7,136587913
MIR491,chr9,20716103
MIR497,chr17,6921341
MIR498,chr19,54177450
MIR5009,chr21,29283529
MIR503,chrX,133680428
MIR503HG,chrX,133680660
MIR505,chrX,139006390
MIR507,chrX,146312595
MIR518E,chr19,54233091
MIR519D,chr19,54216600
MIR526A2,chr19,54230175
MIR532,chrX,49767753
MIR542,chrX,133675467
MIR548AP,chr1,84379059
MIR548B,chr6,119390308
MIR548F1,chr1,186029866
MIR548G,chr3,99717059
MIR548Q,chr9,109848716
MIR548W,chr17,61268734
MIR551A,chr1,3477354
MIR551B,chr3,168269641
MIR555,chr1,155316236
MIR557,chr1,168344761
MIR561,chr2,189162218
MIR564,chr3,44903379
MIR568,chr3,114035416
MIR569,chr3,170824548
MIR5694,chr10,122806858
MIR573,chr4,24521913
MIR574,chr4,38869652
MIR577,chr4,115577914
MIR580,chr5,36148090
MIR583,chr5,95414841
MIR586,chr6,45165507
MIR591,chr7,95849068
MIR593,chr7,127721912
MIR598,chr8,10892812
MIR599,chr8,100548958
MIR600HG,chr9,125877756
MIR604,chr10,29834026
MIR609,chr10,105978641
MIR610,chr11,28078361
MIR611,chr11,61560033
MIR614,chr12,13068762
MIR623,chr13,100008384
MIR627,chr15,42491864
MIR630,chr15,72879557
MIR632,chr17,30677127
MIR634,chr17,64783189
MIR637,chr19,3961510
MIR638,chr19,10829079
MIR639,chr19,14640354
MIR642A,chr19,46178185
MIR644A,chr20,33054129
MIR645,chr20,49202322
MIR657,chr17,79099173
MIR658,chr22,38240378
MIR663B,chr2,133014653
MIR665,chr14,101341369
MIR7-1,chr9,86584772
MIR7-3HG,chr19,4769116
MIR708,chr11,79113153
MIR758,chr14,101492356
MIR759,chr13,53384184
MIR760,chr1,94312387
MIR761,chr1,52302074
MIR766,chrX,118780811
MIR875,chr8,100549089
MIR885,chr3,10436246
MIR889,chr14,101514237
MIR890,chrX,145075869
MIR9-3,chr15,89911247
MIR92A2,chrX,133303642
MIR93,chr7,99691470
MIR933,chr2,176032437
MIR939,chr8,145619445
MIR940,chr16,2321747
MIR943,chr4,1988204
MIR98,chrX,53583302
MIR99B,chr19,52195864
MIRLET7A1,chr9,96938238
MIRLET7BHG,chr22,46481876
MIRLET7C,chr21,17912147
MIRLET7D,chr9,96941115
MIRLET7DHG,chr9,96966848
MIRLET7F1,chr9,96938628
MIRLET7F2,chrX,53584235
MIRLET7G,chr3,52302377
MIRLET7I,chr12,62997465
MIS12,chr17,5390212
MIS18A,chr21,33651376
MIS18BP1,chr14,45722605
MISP,chr19,751145
MITD1,chr2,99797492
MITF,chr3,69985750
MIXL1,chr1,226411318
MKI67,chr10,129924468
MKKS,chr20,10412573
MKL1,chr22,41032723
MKL2,chr16,14165195
MKLN1,chr7,131012594
MKNK2,chr19,2051243
MKRN2,chr3,12598512
MKRN3,chr15,23810453
MKS1,chr17,56296666
MKX,chr10,28034778
MLANA,chr9,5890908
MLC1,chr22,50524358
MLEC,chr12,121124948
MLF1,chr3,158288952
MLF2,chr12,6862082
MLH1,chr3,37034840
MLH3,chr14,75518235
MLIP,chr6,53883713
MLKL,chr16,74734789
MLLT1,chr19,6279959
MLLT10,chr10,21823100
MLLT11,chr1,151032150
MLLT4,chr6,168227670
MLLT4-AS1,chr6,168227476
MLLT6,chr17,36886056
MLN,chr6,33771793
MLPH,chr2,238395861
MLST8,chr16,2255177
MLX,chr17,40719077
MLXIP,chr12,122516651
MLXIPL,chr7,73038870
MLYCD,chr16,83932729
MMAA,chr4,146540539
MMAB,chr12,110011358
MMACHC,chr1,45965855
MMD,chr17,53499341
MME,chr3,154797952
MMEL1,chr1,2564481
MMGT1,chrX,135056134
MMP1,chr11,102668966
MMP10,chr11,102651359
MMP11,chr22,24115035
MMP12,chr11,102745764
MMP13,chr11,102826463
MMP14,chr14,23305741
MMP15,chr16,58059281
MMP16,chr8,89339717
MMP17,chr12,132312940
MMP19,chr12,56236767
MMP2,chr16,55513080
MMP20,chr11,102496063
MMP21,chr10,127464390
MMP23B,chr1,1567559
MMP24,chr20,33814538
MMP24-AS1,chr20,33865960
MMP25,chr16,3096681
MMP26,chr11,5009423
MMP28,chr17,34122640
MMP3,chr11,102714342
MMP7,chr11,102401478
MMP8,chr11,102582525
MMP9,chr20,44637546
MMRN1,chr4,90816051
MMS19,chr10,99258366
MMS22L,chr6,97731052
MN1,chr22,28197486
MNAT1,chr14,61201458
MND1,chr4,154265800
MNDA,chr1,158801167
MNS1,chr15,56757335
MNT,chr17,2304258
MNX1,chr7,156803347
MNX1-AS1,chr7,156803550
MOAP1,chr14,93651249
MOB1A,chr2,74405995
MOB1B,chr4,71768056
MOB2,chr11,1785501
MOB3A,chr19,2096269
MOB3B,chr9,27529850
MOB3C,chr1,47082563
MOB4,chr2,198380766
MOBP,chr3,39509063
MOCOS,chr18,33767479
MOCS1,chr6,39902290
MOCS2,chr5,52405602
MOCS3,chr20,49575350
MOGAT1,chr2,223536456
MOGAT2,chr11,75428933
MOGS,chr2,74692537
MOK,chr14,102771537
MON1A,chr3,49967445
MON2,chr12,62860596
MORC1,chr3,108836993
MORC2,chr22,31364187
MORC2-AS1,chr22,31318294
MORC3,chr21,37692486
MORC4,chrX,106243474
MORF4L1,chr15,79165122
MORF4L2,chrX,102941746
MORF4L2-AS1,chrX,102942211
MORN1,chr1,2322993
MORN2,chr2,39103102
MORN3,chr12,122107560
MORN4,chr10,99393344
MOS,chr8,57026541
MOSPD1,chrX,134049297
MOSPD2,chrX,14891526
MOSPD3,chr7,100210113
MOV10L1,chr22,50528434
MOXD1,chr6,132722664
MOXD2P,chr7,141940555
MPC1,chr6,166796501
MPC1L,chrX,40482817
MPC2,chr1,167906307
MPDU1,chr17,7486964
MPDZ,chr9,13279563
MPEG1,chr11,58980494
MPG,chr16,128168
MPHOSPH10,chr2,71357443
MPHOSPH6,chr16,82203829
MPHOSPH8,chr13,20207787
MPHOSPH9,chr12,123717785
MPL,chr1,43803474
MPLKIP,chr7,40174251
MPND,chr19,4343523
MPO,chr17,56358296
MPP1,chrX,154033802
MPP2,chr17,41985310
MPP3,chr17,41910547
MPP4,chr2,202563417
MPP5,chr14,67708011
MPP6,chr7,24613084
MPP7,chr10,28571067
MPPE1,chr18,11908796
MPPED1,chr22,43808019
MPPED2,chr11,30602040
MPRIP,chr17,16946073
MPST,chr22,37415682
MPV17,chr2,27545969
MPV17L2,chr19,18304039
MPZ,chr1,161279762
MPZL1,chr1,167691186
MPZL2,chr11,118135251
MR1,chr1,181002560
MRAP2,chr6,84743419
MRAS,chr3,138066489
MRC1,chr10,17851341
MRC2,chr17,60704761
MRE11A,chr11,94227040
MREG,chr2,216878346
MRFAP1L1,chr4,6711606
MRGBP,chr20,61427804
MRGPRD,chr11,68748455
MRGPRE,chr11,3253616
MRGPRF,chr11,68780850
MRGPRG,chr11,3240043
MRGPRG-AS1,chr11,3239561
MRGPRX1,chr11,18956549
MRGPRX2,chr11,19082228
MRI1,chr19,13875336
MRM1,chr17,34958024
MRO,chr18,48321489
MROH1,chr8,145202918
MROH2B,chr5,41071444
MROH5,chr8,142517330
MROH6,chr8,144654928
MROH7,chr1,55107426
MROH8,chr20,35807991
MRP63,chr13,21750371
MRPL1,chr4,78783804
MRPL11,chr11,66206310
MRPL12,chr17,79670399
MRPL13,chr8,121457647
MRPL14,chr6,44095191
MRPL15,chr8,55047780
MRPL16,chr11,59578345
MRPL17,chr11,6704632
MRPL18,chr6,160211491
MRPL19,chr2,75873908
MRPL2,chr6,43027242
MRPL20,chr1,1342693
MRPL21,chr11,68671303
MRPL22,chr5,154320632
MRPL23,chr11,1968501
MRPL23-AS1,chr11,2011150
MRPL24,chr1,156710923
MRPL27,chr17,48450562
MRPL28,chr16,420569
MRPL3,chr3,131221860
MRPL32,chr7,42971938
MRPL33,chr2,27994583
MRPL34,chr19,17416476
MRPL35,chr2,86426555
MRPL37,chr1,54665839
MRPL38,chr17,73901181
MRPL39,chr21,26979801
MRPL4,chr19,10362639
MRPL40,chr22,19420035
MRPL41,chr9,140446308
MRPL42,chr12,93861265
MRPL42P5,chr15,40824749
MRPL43,chr10,102747272
MRPL44,chr2,224822120
MRPL45,chr17,36452988
MRPL46,chr15,89010633
MRPL47,chr3,179322434
MRPL49,chr11,64889715
MRPL51,chr12,6602471
MRPL52,chr14,23299091
MRPL53,chr2,74699942
MRPL54,chr19,3762664
MRPL55,chr1,228297013
MRPL9,chr1,151736040
MRPS11,chr15,89010683
MRPS12,chr19,39421593
MRPS14,chr1,174992591
MRPS15,chr1,36930040
MRPS18C,chr4,84377117
MRPS2,chr9,138392476
MRPS21,chr1,150266261
MRPS22,chr3,139062860
MRPS23,chr17,55927433
MRPS24,chr7,43909145
MRPS25,chr3,15106816
MRPS26,chr20,3026674
MRPS27,chr5,71616084
MRPS28,chr8,80942506
MRPS30,chr5,44809026
MRPS31P5,chr13,52768602
MRPS33,chr7,140714479
MRPS34,chr16,1823140
MRPS35,chr12,27863705
MRPS36,chr5,68513572
MRPS5,chr2,95787754
MRPS6,chr21,35445822
MRPS7,chr17,73257748
MRPS9,chr2,105654482
MRRF,chr9,125026881
MRVI1,chr11,10715535
MRVI1-AS1,chr11,10562782
MS4A1,chr11,60223281
MS4A10,chr11,60552820
MS4A12,chr11,60260250
MS4A13,chr11,60282885
MS4A2,chr11,59856136
MS4A3,chr11,59824100
MS4A6A,chr11,59950804
MS4A8,chr11,60467046
MSANTD2,chr11,124670299
MSANTD4,chr11,105892954
MSC,chr8,72756731
MSGN1,chr2,17997785
MSH2,chr2,47630205
MSH3,chr5,79950466
MSH4,chr1,76262555
MSH6,chr2,48010220
MSI1,chr12,120806983
MSI2,chr17,55334373
MSL1,chr17,38278789
MSL2,chr3,135914688
MSL3,chrX,11776277
MSLN,chr16,811072
MSMB,chr10,51549552
MSMO1,chr4,166248817
MSMP,chr9,35754274
MSR1,chr8,16050300
MSRA,chr8,9911829
MSRB1,chr16,1993294
MSRB2,chr10,23384426
MSRB3,chr12,65672422
MSS51,chr10,75193319
MST1R,chr3,49941306
MST4,chrX,131157244
MSTN,chr2,190927455
MSX1,chr4,4861391
MSX2,chr5,174151574
MSX2P1,chr17,56234319
MT1DP,chr16,56677598
MT1F,chr16,56691854
MT1G,chr16,56701977
MT1H,chr16,56703725
MT1IP,chr16,56710027
MT1JP,chr16,56669650
MT1M,chr16,56666533
MT1X,chr16,56716381
MT2A,chr16,56642477
MT3,chr16,56623266
MT4,chr16,56598960
MTA1,chr14,105886185
MTA2,chr11,62369312
MTA3,chr2,42795656
MTAP,chr9,21802634
MTBP,chr8,121457637
MTCH2,chr11,47664206
MTDH,chr8,98656406
MTERF,chr7,91510016
MTERFD3,chr12,107380944
MTF1,chr1,38325292
MTF2,chr1,93544791
MTFMT,chr15,65321977
MTFP1,chr22,30821610
MTFR1,chr8,66556887
MTFR1L,chr1,26146683
MTFR2,chr6,136571449
MTG1,chr10,135207620
MTG2,chr20,60758080
MTHFD1L,chr6,151186814
MTHFD2L,chr4,75023828
MTHFD2P1,chr3,95402037
MTHFR,chr1,11866160
MTHFS,chr15,80189391
MTHFSD,chr16,86588841
MTIF3,chr13,28024739
MTL5,chr11,68518988
MTM1,chrX,149737046
MTMR1,chrX,149861868
MTMR10,chr15,31283807
MTMR11,chr1,149908266
MTMR14,chr3,9691116
MTMR2,chr11,95657371
MTMR3,chr22,30279157
MTMR4,chr17,56595251
MTMR6,chr13,25861704
MTMR7,chr8,17271040
MTMR8,chrX,63615333
MTMR9,chr8,11141999
MTMR9LP,chr1,32707311
MTNR1A,chr4,187476537
MTNR1B,chr11,92702788
MTO1,chr6,74171453
MTOR,chr1,11322608
MTPAP,chr10,30638267
MTPN,chr7,135662204
MTR,chr1,236958580
MTRF1,chr13,41837713
MTRR,chr5,7869216
MTSS1,chr8,125740748
MTSS1L,chr16,70719954
MTTP,chr4,100485239
MTURN,chr7,30174551
MTUS1,chr8,17658426
MTUS2,chr13,30002776
MTX2,chr2,177134122
MTX3,chr5,79287088
MUC1,chr1,155162706
MUC12,chr7,100612903
MUC13,chr3,124653595
MUC15,chr11,26593815
MUC16,chr19,9092018
MUC19,chr12,40787195
MUC2,chr11,1074874
MUC20,chr3,195447752
MUC4,chr3,195538844
MUC6,chr11,1036706
MUC7,chr4,71348714
MUCL1,chr12,55248298
MUL1,chr1,20834674
MUM1,chr19,1354975
MUM1L1,chrX,105412297
MURC,chr9,103340360
MUS81,chr11,65627871
MUSK,chr9,113431050
MUSTN1,chr3,52869235
MUT,chr6,49431041
MUTYH,chr1,45806142
MVB12A,chr19,17530911
MVB12B,chr9,129089122
MVD,chr16,88729495
MVK,chr12,110011499
MVP,chr16,29831714
MX1,chr21,42797957
MX2,chr21,42733949
MXD1,chr2,70142172
MXD3,chr5,176739292
MXD4,chr4,2263739
MXI1,chr10,111969988
MXRA7,chr17,74707056
MXRA8,chr1,1298921
MYADM,chr19,54371136
MYADML2,chr17,79905109
MYB,chr6,135502452
MYBBP1A,chr17,4458681
MYBL1,chr8,67525480
MYBPC1,chr12,101988708
MYBPC2,chr19,50936159
MYBPC3,chr11,47374253
MYBPH,chr1,203144942
MYBPHL,chr1,109849663
MYC,chr8,128748314
MYCBP,chr1,39339050
MYCBP2,chr13,77901177
MYCBPAP,chr17,48585744
MYCL,chr1,40367687
MYCN,chr2,16080682
MYCT1,chr6,153019029
MYD88,chr3,38179968
MYEF2,chr15,48470558
MYEOV,chr11,69061621
MYF5,chr12,81110707
MYF6,chr12,81101407
MYH1,chr17,10421859
MYH10,chr17,8534079
MYH11,chr16,15950887
MYH13,chr17,10276322
MYH14,chr19,50706884
MYH15,chr3,108248169
MYH2,chr17,10424464
MYH3,chr17,10560626
MYH4,chr17,10372876
MYH6,chr14,23877486
MYH7,chr14,23904870
MYH9,chr22,36784063
MYL1,chr2,211179895
MYL10,chr7,101272576
MYL12A,chr18,3247527
MYL12B,chr18,3262110
MYL2,chr12,111358404
MYL3,chr3,46904973
MYL4,chr17,45286713
MYL5,chr4,671710
MYL6,chr12,56552044
MYL6B,chr12,56546203
MYL7,chr7,44180916
MYL9,chr20,35169886
MYLIP,chr6,16129316
MYLK,chr3,123339530
MYLK2,chr20,30407177
MYLK3,chr16,46782221
MYLPF,chr16,30386122
MYNN,chr3,169490852
MYO10,chr5,16936385
MYO15A,chr17,18012019
MYO15B,chr17,73584138
MYO16,chr13,109248499
MYO18A,chr17,27507407
MYO19,chr17,34891305
MYO1A,chr12,57443901
MYO1B,chr2,192110106
MYO1C,chr17,1394972
MYO1D,chr17,31203902
MYO1E,chr15,59665071
MYO1F,chr19,8642331
MYO1G,chr7,45018704
MYO1H,chr12,109826523
MYO3A,chr10,26223001
MYO3B,chr2,171034654
MYO5A,chr15,52821247
MYO5B,chr18,47721451
MYO5C,chr15,52587995
MYO6,chr6,76458908
MYO7A,chr11,76839309
MYO7B,chr2,128293377
MYO9A,chr15,72410440
MYO9B,chr19,17186590
MYOC,chr1,171621773
MYOCD,chr17,12569206
MYOD1,chr11,17741109
MYOF,chr10,95242074
MYOG,chr1,203055166
MYOM1,chr18,3220106
MYOM2,chr8,1993157
MYOM3,chr1,24438665
MYOT,chr5,137203544
MYOZ1,chr10,75401515
MYOZ2,chr4,120056938
MYOZ3,chr5,150040402
MYPN,chr10,69869189
MYPOP,chr19,46405862
MYRF,chr11,61522860
MYRIP,chr3,39851150
MYSM1,chr1,59165747
MYT1,chr20,62795826
MYT1L,chr2,1792884
MYZAP,chr15,57884101
MZB1,chr5,138725605
MZF1,chr19,59084942
MZT1,chr13,73301938
MZT2B,chr2,130939500
N4BP1,chr16,48644120
N4BP2,chr4,40058523
N4BP2L1,chr13,33002315
N4BP2L2,chr13,33113022
N4BP3,chr5,177540555
N6AMT2,chr13,21348057
NAA10,chrX,153200607
NAA11,chr4,80247171
NAA15,chr4,140222675
NAA16,chr13,41885340
NAA20,chr20,19997933
NAA25,chr12,112546635
NAA30,chr14,57857270
NAA35,chr9,88556056
NAA38,chr17,7761172
NAA40,chr11,63706441
NAA60,chr16,3507991
NAAA,chr4,76862166
NAALAD2,chr11,89867817
NAALADL1,chr11,64826009
NAB1,chr2,191513847
NAB2,chr12,57482676
NABP1,chr2,192542860
NACA2,chr17,59668563
NACAD,chr7,45128493
NACAP1,chr8,102381120
NACC2,chr9,138987131
NADSYN1,chr11,71164216
NAE1,chr16,66864879
NAF1,chr4,164088073
NAGA,chr22,42466846
NAGLU,chr17,40687950
NAGPA,chr16,5083942
NAGS,chr17,42082031
NAIF1,chr9,130829599
NAIP,chr5,70320941
NALCN,chr13,102068813
NAMA,chr9,102117621
NAMPT,chr7,105925638
NANOG,chr12,7941994
NANOS1,chr10,120789227
NANOS2,chr19,46418036
NANOS3,chr19,13988062
NANP,chr20,25604648
NANS,chr9,100818958
NAP1L2,chrX,72434710
NAP1L3,chrX,92928682
NAP1L4,chr11,3013607
NAP1L5,chr4,89619023
NAP1L6,chrX,72347919
NAPA,chr19,48018515
NAPB,chr20,23402156
NAPEPLD,chr7,102789569
NAPG,chr18,10525872
NAPRT1,chr8,144660521
NAPSA,chr19,50868931
NAPSB,chr19,50848005
NARF,chr17,80416059
NARFL,chr16,790997
NARG2,chr15,60771359
NARS2,chr11,78285909
NAT1,chr8,18027970
NAT10,chr11,34127110
NAT14,chr19,55996556
NAT16,chr7,100823557
NAT2,chr8,18248754
NAT6,chr3,50336852
NAT8,chr2,73869537
NAT8L,chr4,2061238
NAT9,chr17,72772470
NAV1,chr1,201617449
NAV2,chr11,19734880
NAV3,chr12,78225068
NBAS,chr2,15701472
NBEA,chr13,35516423
NBEAL1,chr2,203879601
NBEAL2,chr3,47021172
NBL1,chr1,19969722
NBN,chr8,90996899
NBPF25P,chr1,149109725
NBPF3,chr1,21766582
NBPF8,chr1,147574322
NBR1,chr17,41323245
NBR2,chr17,41277599
NCALD,chr8,102803439
NCAM1,chr11,112831968
NCAM2,chr21,22370632
NCAN,chr19,19322781
NCAPD2,chr12,6603297
NCAPD3,chr11,134094426
NCAPG,chr4,17812435
NCAPG2,chr7,158497522
NCAPH,chr2,97001478
NCAPH2,chr22,50946644
NCBP1,chr9,100395704
NCBP2,chr3,196669464
NCBP2-AS2,chr3,196669493
NCCRP1,chr19,39687603
NCDN,chr1,36023392
NCEH1,chr3,172429008
NCF2,chr1,183559739
NCF4,chr22,37257029
NCK1,chr3,136581049
NCK2,chr2,106361519
NCKAP1,chr2,183903586
NCKAP5,chr2,134326031
NCKAP5L,chr12,50222208
NCKIPSD,chr3,48723366
NCL,chr2,232329205
NCLN,chr19,3185874
NCMAP,chr1,24882566
NCOA1,chr2,24807345
NCOA2,chr8,71316020
NCOA3,chr20,46130600
NCOA5,chr20,44718580
NCOA6,chr20,33413433
NCOA7,chr6,126111908
NCOR1,chr17,16118874
NCOR2,chr12,125052010
NCR1,chr19,55417507
NCR2,chr6,41303527
NCR3LG1,chr11,17373308
NCRNA00185,chrY,21040114
NCS1,chr9,132934856
NCSTN,chr1,160313062
NDC1,chr1,54304225
NDC80,chr18,2571509
NDE1,chr16,15744082
NDEL1,chr17,8339169
NDFIP1,chr5,141488323
NDFIP2,chr13,80055258
NDN,chr15,23932450
NDNF,chr4,121993673
NDNL2,chr15,29562020
NDOR1,chr9,140100118
NDP,chrX,43832921
NDRG1,chr8,134309547
NDRG2,chr14,21493264
NDRG3,chr20,35374541
NDRG4,chr16,58498725
NDST1,chr5,149887673
NDST2,chr10,75571589
NDST3,chr4,118955499
NDST4,chr4,116035032
NDUFA1,chrX,119005733
NDUFA10,chr2,240964819
NDUFA11,chr19,5904024
NDUFA12,chr12,95397489
NDUFA13,chr19,19627018
NDUFA2,chr5,140027370
NDUFA3,chr19,54606159
NDUFA4L2,chr12,57634475
NDUFA6,chr22,42486888
NDUFA7,chr19,8386280
NDUFA8,chr9,124922098
NDUFAB1,chr16,23607639
NDUFAF2,chr5,60448864
NDUFAF3,chr3,49059073
NDUFAF5,chr20,13765671
NDUFAF6,chr8,96037213
NDUFAF7,chr2,37458773
NDUFB1,chr14,92588153
NDUFB11,chrX,47004609
NDUFB2,chr7,140396480
NDUFB4,chr3,120315127
NDUFB5,chr3,179322574
NDUFB6,chr9,32573182
NDUFB7,chr19,14682889
NDUFC1,chr4,140222388
NDUFC2,chr11,77791265
NDUFS1,chr2,207024243
NDUFS2,chr1,161169104
NDUFS3,chr11,47600561
NDUFS4,chr5,52856464
NDUFS7,chr19,1383882
NDUFS8,chr11,67798083
NDUFV1,chr11,67374322
NDUFV3,chr21,44313377
NEB,chr2,152591001
NEBL,chr10,21186531
NEBL-AS1,chr10,21462918
NECAB1,chr8,91803920
NECAB2,chr16,84002236
NECAB3,chr20,32262264
NECAP2,chr1,16767166
NEDD1,chr12,97301000
NEDD4,chr15,56209329
NEDD4L,chr18,55711609
NEDD8,chr14,24701576
NEDD9,chr6,11232915
NEFL,chr8,24814383
NEGR1,chr1,72748277
NEIL1,chr15,75639330
NEIL3,chr4,178230990
NEK1,chr4,170533778
NEK11,chr3,130745693
NEK2,chr1,211848972
NEK3,chr13,52733996
NEK4,chr3,52804965
NEK6,chr9,127020195
